0,1,2,3,4,5,6,7,8,9,10,11
Min,sample-anycpu,7,0,7,0,7,0,8,-14.2857142857143,8,-14.2857142857143
Amean,sample-anycpu,12.8477354783736,0:NSIG:,12.8539130746396,-0.0480831526804906:NSIG:,18.8873829822784,-47.0094322386334:SIG:,15.3858866836094,-19.7556309398516:SIG:,13.4476485679154,-4.66940723173897:SIG:
Stddev,sample-anycpu,4.4416631544102,0,13.5272828009259,-204.554450228727,20.9796199985472,-372.337033881468,15.0974958629943,-239.90636701038,6.41252692706012,-44.3722025767087
CoeffVar,sample-anycpu,34.5715644744305,0,105.238636066513,-204.408081226259,111.077432052031,-221.297094131175,98.1256145547835,-183.833306494874,47.6851168044329,-37.9316138258692
Max,sample-anycpu,2358,0,6970,-195.589482612383,2616,-10.941475826972,3792,-60.8142493638677,3514,-49.0245971162002
BAmean-50,sample-anycpu,11.5451029478065,0,11.4687422391047,0.661412107340823,11.6667588905797,-1.05374498021496,12.0956311363312,-4.76849960553486,12.054238358774,-4.40996856649292
BAmean-95,sample-anycpu,12.3218854566117,0,12.1906517025834,1.06504604746105,14.6942541510615,-19.2532928731036,13.6687108034111,-10.930351134507,12.8266547191096,-4.09652617105824
BAmean-99,sample-anycpu,12.5552100102906,0,12.4312792079308,0.987086653733598,18.0400116668778,-43.6854632625955,14.8088421481509,-17.9497765151929,13.1058774905165,-4.38596789519679
