0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Min,1,4.88,0,4.88,0,4.88,0,4.89,-0.204918032786878,4.89,-0.204918032786878,4.9,-0.409836065573785,4.88,0,4.88,0,4.88,0,4.87,0.204918032786878,4.87,0.204918032786878,4.87,0.204918032786878,4.88,0,4.88,0,4.88,0
Min,3,4.89,0,4.89,0,4.89,0,4.89,0,4.89,0,4.89,0,4.88,0.204498977505111,4.89,0,4.89,0,4.87,0.408997955010221,4.87,0.408997955010221,4.87,0.408997955010221,4.87,0.408997955010221,4.87,0.408997955010221,4.87,0.408997955010221
Min,4,4.89,0,4.89,0,4.89,0,4.89,0,4.89,0,4.89,0,4.88,0.204498977505111,4.88,0.204498977505111,4.88,0.204498977505111,4.88,0.204498977505111,4.87,0.408997955010221,4.88,0.204498977505111,4.87,0.408997955010221,4.87,0.408997955010221,4.87,0.408997955010221
Amean,1,4.89714285714286,0:NSIG:,4.89857142857143,-0.0291715285881082:NSIG:,4.89571428571429,0.0291715285881224:NSIG:,4.89857142857143,-0.0291715285880656:NSIG:,4.89714285714286,2.8421709430404e-14:NSIG:,4.90142857142857,-0.0875145857642963:NSIG:,4.88857142857143,0.175029171528593:NSIG:,4.89142857142857,0.116686114352405:NSIG:,4.89285714285714,0.0875145857642963:NSIG:,4.88428571428571,0.262543757292889:SIG:,4.88428571428571,0.262543757292889:SIG:,4.88714285714286,0.204200700116715:NSIG:,4.89428571428571,0.0583430571762165:NSIG:,4.89,0.145857642940484:NSIG:,4.89285714285714,0.0875145857642963:NSIG:
Amean,3,4.89571428571429,0:NSIG:,4.89571428571429,0:NSIG:,4.89571428571429,0:NSIG:,4.89857142857143,-0.058360081704123:NSIG:,4.89714285714286,-0.0291800408520828:NSIG:,4.89857142857143,-0.058360081704123:NSIG:,4.89428571428572,0.029180040852026:NSIG:,4.89571428571429,0:NSIG:,4.90142857142857,-0.11672016340826:NSIG:,4.87571428571429,0.40852057192879:SIG:,4.87714285714286,0.37934053107675:SIG:,4.87857142857143,0.350160490224681:SIG:,4.88142857142857,0.291800408520558:SIG:,4.88142857142857,0.291800408520558:SIG:,4.88142857142857,0.291800408520558:SIG:
Amean,4,4.89714285714286,0:NSIG:,4.89714285714286,0:NSIG:,4.89714285714286,0:NSIG:,4.90142857142857,-0.0875145857642963:NSIG:,4.90571428571429,-0.175029171528593:NSIG:,4.90571428571429,-0.175029171528593:SIG:,4.89285714285714,0.0875145857642963:NSIG:,4.89571428571429,0.0291715285881224:NSIG:,4.89857142857143,-0.0291715285881082:NSIG:,4.88571428571429,0.233372228704781:SIG:,4.88428571428571,0.262543757292889:SIG:,4.88714285714286,0.204200700116701:SIG:,4.87714285714286,0.408401400233387:SIG:,4.87571428571429,0.437572928821481:SIG:,4.87571428571429,0.437572928821481:SIG:
Stddev,1,0.00951189731211359,0,0.00899735410842449,5.40946970730882,0.00786795792469466,17.282980813148,0.00690065559342376,27.4523749889979,0.004879500364743,48.7010823957398,0.00377964473009219,60.2640292880503,0.00899735410842456,5.40946970730808,0.00690065559342376,27.4523749889979,0.0075592894601848,20.5280585760961,0.00975900072948536,-2.59783520851383,0.00975900072948536,-2.59783520851383,0.0138013111868472,-45.0952500220006,0.0139727626201155,-46.8977445995021,0.0100000000000001,-5.13149660756831,0.0111269728052839,-16.9795303731201
Stddev,3,0.00534522483824885,0,0.00534522483824885,0,0.00534522483824885,0,0.00899735410842461,-68.3250823060276,0.0075592894601848,-41.4213562373048,0.00899735410842461,-68.3250823060276,0.00975900072948554,-82.5741858350469,0.00786795792469469,-47.1960144387924,0.00690065559342364,-29.0994448735736,0.00786795792469426,-47.1960144387844,0.00755928946018438,-41.4213562372969,0.00690065559342339,-29.0994448735691,0.00899735410842418,-68.3250823060197,0.00899735410842418,-68.3250823060197,0.00899735410842418,-68.3250823060197
Stddev,4,0.0075592894601848,0,0.0075592894601848,0,0.0075592894601848,0,0.00899735410842456,-19.0238071423792,0.011338934190277,-49.9999999999971,0.00975900072948536,-29.0994448735765,0.00951189731211359,-25.8305739211772,0.00975900072948553,-29.0994448735788,0.00899735410842449,-19.0238071423783,0.00534522483824837,29.2893218813492,0.00975900072948536,-29.0994448735765,0.00487950036474256,35.4502775632133,0.00487950036474256,35.4502775632133,0.00534522483824837,29.2893218813492,0.00534522483824837,29.2893218813492
CoeffVar,1,0.194233609057162,0,0.183673020586093,5.43705516379548,0.1607111335654,17.2588439531576,0.140870776185379,27.4735320683245,0.0996397390700145,48.7010823957398,0.0771131247759992,60.2987736518322,0.184048739798281,5.24361839761896,0.141076487015089,27.3676230906205,0.154496426923485,20.4584481164547,0.199804051203269,-2.8679084804871,0.199804051203269,-2.8679084804871,0.282400404290939,-45.3921417934575,0.285491355343867,-46.9834992665188,0.204498977505114,-5.28506291870995,0.227412582881715,-17.0819941953447
