0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Min,1,6.23,0,6.23,0,6.23,0,6.22,0.160513643659712,6.24,-0.160513643659698,6.24,-0.160513643659698,7.41,-18.9406099518459
Min,3,6.23,0,6.26,-0.481540930979122,6.23,0,6.22,0.160513643659712,6.24,-0.160513643659698,6.26,-0.481540930979122,7.37,-18.2985553772071
Min,5,6.23,0,6.23,0,6.23,0,6.23,0,6.24,-0.160513643659698,6.28,-0.802568218298546,7.31,-17.3354735152488
Min,7,6.23,0,6.23,0,6.22,0.160513643659712,6.23,0,6.24,-0.160513643659698,6.25,-0.32102728731941,7.36,-18.1380417335473
Min,8,6.23,0,6.23,0,6.21,0.321027287319424,6.23,0,6.24,-0.160513643659698,6.23,0,7.33,-17.6565008025682
Amean,1,6.25285714285714,0:NSIG:,6.24428571428571,0.137080191912261:NSIG:,6.24285714285714,0.159926890564321:NSIG:,6.24714285714286,0.0913867946081837:NSIG:,6.26,-0.11423349326023:NSIG:,6.4,-2.35320996116062:SIG:,7.63142857142857,-22.0470641992232:SIG:
Amean,3,6.25142857142857,0:NSIG:,6.26285714285714,-0.18281535648994:SIG:,6.23857142857143,0.205667276051173:SIG:,6.25714285714286,-0.0914076782449769:NSIG:,6.25714285714286,-0.0914076782449769:NSIG:,6.35285714285714,-1.62248628884826:SIG:,7.57285714285714,-21.1380255941499:SIG:
Amean,5,6.24714285714286,0:NSIG:,6.24714285714286,0:NSIG:,6.24285714285714,0.0686027898467927:NSIG:,6.25857142857143,-0.182940772924752:NSIG:,6.26285714285714,-0.251543562771531:SIG:,6.4,-2.44683283786875:SIG:,7.41857142857143,-18.7514292247885:SIG:
Amean,7,6.25142857142857,0:NSIG:,6.24142857142857,0.159963436928706:NSIG:,6.25,0.022851919561262:NSIG:,6.24,0.182815356489954:NSIG:,6.25285714285714,-0.0228519195612336:NSIG:,6.42857142857143,-2.83363802559415:SIG:,7.47857142857143,-19.6297989031079:SIG:
Amean,8,6.24714285714286,0:NSIG:,6.24285714285714,0.0686027898467927:NSIG:,6.24,0.114337983077988:NSIG:,6.24857142857143,-0.0228675966155976:NSIG:,6.25571428571428,-0.137205579693571:NSIG:,6.34142857142857,-1.50926137662933:SIG:,7.43142857142857,-18.9572375943288:SIG:
Stddev,1,0.0160356745147451,0,0.0139727626201151,12.8645158813438,0.0160356745147451,0,0.0262769136406121,-63.8653467083653,0.0163299316185544,-1.83501544346423,0.178232058470598,-1011.47216356075,0.264665107348171,-1550.47692321771
Stddev,3,0.0106904496764967,0,0.00755928946018472,29.2893218813421,0.0146385010942277,-36.9306393762915,0.0262769136406122,-145.798020062549,0.0160356745147451,-50,0.0715807901870992,-569.576980886703,0.251377159245776,-2251.41801189557
Stddev,5,0.0160356745147451,0,0.0138013111868468,13.933703417613,0.0160356745147451,0,0.0134518541826907,16.1129507192139,0.0125356634105599,21.8264040029429,0.103601801786134,-546.070744893642,0.0784067538393159,-388.952016126415
Stddev,7,0.0211570094204979,0,0.0146385010942277,30.8101593978343,0.0173205080756887,18.1334765635273,0.0141421356237307,33.1562635216814,0.0160356745147451,24.206327104014,0.183069073615086,-765.288046985128,0.134341427145981,-534.973613122397
Stddev,8,0.0160356745147451,0,0.0125356634105599,21.8264040029428,0.0230940107675849,-44.0164599646215,0.0146385010942277,8.7129070824723,0.0139727626201151,12.8645158813438,0.0821438923330214,-412.257169210366,0.0630947888573406,-293.465137991693
CoeffVar,1,0.256453556324459,0,0.223768790530327,12.744906431627,0.256864351494773,-0.160183066361583,0.420622903005453,-64.0152349742774,0.260861527452945,-1.71881848380717,2.78487591360309,-985.91822765746,3.46809388138749,-1252.32824652263
CoeffVar,3,0.171008107256575,0,0.120700333533971,29.4183559655002,0.234645082801909,-37.2128412893638,0.419950674621656,-145.573546984866,0.256277903203689,-49.8630136986301,1.12674956444726,-558.886635565598,3.31944937694856,-1841.10643653179
CoeffVar,5,0.256688135383526,0,0.220921971890985,13.933703417613,0.256864351494773,-0.0686498855835254,0.214934899061481,16.2661341006899,0.200158859201458,22.0225512556727,1.61877815290834,-530.640037370513,1.05689828013713,-311.744110633701
CoeffVar,7,0.338434794203577,0,0.234537669168217,30.6993036220926,0.277128129211019,18.1147642153132,0.226636788841837,33.033839095897,0.256453556324459,24.2236434560579,2.84774114512356,-741.444554134871,1.79635146135983,-430.782145372227
CoeffVar,8,0.256688135383526,0,0.200800100397985,21.7727379187343,0.370096326403605,-44.1813139709913,0.234269564836749,8.73377747408583,0.223359987076515,12.983906816423,1.29535311180705,-404.640820220079,0.849026378318693,-230.761831687365
Max,1,6.27,0,6.26,0.159489633173834,6.26,0.159489633173834,6.3,-0.478468899521545,6.28,-0.159489633173848,6.74,-7.49601275917067,8.17,-30.3030303030303
Max,3,6.26,0,6.28,-0.319488817891383,6.26,0,6.29,-0.479233226837067,6.27,-0.159744408945684,6.43,-2.71565495207668,8.06,-28.7539936102237
Max,5,6.26,0,6.26,0,6.26,0,6.27,-0.159744408945684,6.27,-0.159744408945684,6.54,-4.47284345047923,7.53,-20.2875399361022
Max,7,6.28,0,6.26,0.318471337579624,6.26,0.318471337579624,6.26,0.318471337579624,6.27,0.159235668789819,6.8,-8.28025477707006,7.75,-23.4076433121019
Max,8,6.26,0,6.26,0,6.26,0,6.26,0,6.27,-0.159744408945684,6.47,-3.35463258785943,7.51,-19.9680511182109
